url;img;position;track;artists;streams
https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz;https://i.scdn.co/image/ab67616d000048514df3245f26298a1579ecc321;82;Kiss Me More (feat. SZA);['Doja Cat'];159932
https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b;https://i.scdn.co/image/ab67616d000048518863bc11d2aa12b54f5aeb36;83;Blinding Lights;['The Weeknd'];158359
https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY;https://i.scdn.co/image/ab67616d0000485177fdcfda6535601aff081b6a;84;Watermelon Sugar;['Harry Styles'];158077
https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4;https://i.scdn.co/image/ab67616d000048514df3245f26298a1579ecc321;85;Woman;['Doja Cat'];152770
https://open.spotify.com/track/3ydmNkAyYq0AKtG8sTfE9P;https://i.scdn.co/image/ab67616d00004851c88177b85ee246a6ea5125a4;86;Plutão;['VMZ'];152052
https://open.spotify.com/track/0x0V1IID2Sj902k6LzuWds;https://i.scdn.co/image/ab67616d0000485185693d02bfd755a2a6ebafea;87;Ela é Espetacular (Mulher Kama Sutra 2);['Mc Livinho'];149845
https://open.spotify.com/track/0s2SzCYqITp4lKdbxPQoYy;https://i.scdn.co/image/ab67616d00004851cc10f4ca3538cc0d0ea401c3;88;MULHER DO ANO XD;['Luísa Sonza'];149672
https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm;https://i.scdn.co/image/ab67616d000048514df3245f26298a1579ecc321;89;Ain't Shit;['Doja Cat'];148756
https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy;https://i.scdn.co/image/ab67616d00004851487fb212b617972491c1f61a;90;M4;['Teto', 'Matuê'];147120
https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr;https://i.scdn.co/image/ab67616d00004851a91c10fe9472d9bd89802e5a;91;deja vu;['Olivia Rodrigo'];146166
https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP;https://i.scdn.co/image/ab67616d00004851ed7b5c335a9a125693fb1f5a;92;Alívio;['Jessé Aguiar'];146144
https://open.spotify.com/track/7nsk0cwY5kfxBT21WEzmC0;https://i.scdn.co/image/ab67616d00004851a97131f66f8c479c9b17cb1f;93;Ele Não Te Merece;['Wesley Safadão', 'Tarcísio do Acordeon'];144707
https://open.spotify.com/track/7Ls0AYtBWAJtt7iORFc6zC;https://i.scdn.co/image/ab67616d00004851ef9e4691b157519204e161e6;94;Não Quer Chifre;['Mc Frog', 'DJ Lucas Beat'];144224
https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT;https://i.scdn.co/image/ab67616d00004851c2e8ccef43f7702127ced436;95;Uma Ex (Ao Vivo);['Murilo Huff', 'Jorge'];143980
https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH;https://i.scdn.co/image/ab67616d00004851a91c10fe9472d9bd89802e5a;96;drivers license;['Olivia Rodrigo'];143702
https://open.spotify.com/track/5IjLkZBAHwd77I2gAOKZLC;https://i.scdn.co/image/ab67616d00004851d10a08dddebbad9ecae55c67;97;Pede Pra Voltar;['Cleber & Cauan', 'Os Barões Da Pisadinha'];142587
https://open.spotify.com/track/4PUjVQcrNhH85XXyXnnjBd;https://i.scdn.co/image/ab67616d000048513f0b892945fcbc41f35a3a1f;98;BALANÇA A GLOCK;['Mc Jajau', 'DJ LG'];140399
https://open.spotify.com/track/1rFRjUkibxaMaUwGgKpfwe;https://i.scdn.co/image/ab67616d000048515722ad4a2e4a8bc1de33dab1;99;Tô Sem Você;['João Gomes'];139874
https://open.spotify.com/track/5igZy2wLV0KBzS1zvW9am8;https://i.scdn.co/image/ab67616d000048511009359bb0ff596fbe00561a;100;Aquelas Coisas;['João Gomes', 'Tarcísio do Acordeon'];139294
https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF;https://i.scdn.co/image/ab67616d00004851d4daf28d55fe4197ede848be;101;Levitating (feat. DaBaby);['Dua Lipa'];139201
https://open.spotify.com/track/6nef87NAKR2Au5YCCfnIi9;https://i.scdn.co/image/ab67616d000048517fb15f8ca629234a8dfc68fc;102;Passarinho Que Som É Esse;['DJ TOPO', 'Mc Cyclope', 'MC PR'];138237
https://open.spotify.com/track/79fCMoBLzr6KraMvFiQkrp;https://i.scdn.co/image/ab67616d00004851547bda06b5a2df7250536e2e;103;BONEKINHA;['Gloria Groove'];137577
