url;img;position;track;artists;streams
https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm;https://i.scdn.co/image/ab67616d000048514df3245f26298a1579ecc321;81;Ain't Shit;['Doja Cat'];3378
https://open.spotify.com/track/2FP3VlH0UT5cXxqlFiAGu4;https://i.scdn.co/image/ab67616d00004851e92b518c29b53f1a8bfd96ba;82;Walla Haram;['Habeeb Ali'];3365
https://open.spotify.com/track/5Aigt44wICHJ2BDshPZqvh;https://i.scdn.co/image/ab67616d0000485101db00f708cd404ee6530d89;83;Al Mafrood;['Aseel Hameem'];3315
https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g;https://i.scdn.co/image/ab67616d000048518863bc11d2aa12b54f5aeb36;84;Save Your Tears;['The Weeknd'];3310
https://open.spotify.com/track/4NpEPcB7DunWZWYdqNHbRA;https://i.scdn.co/image/ab67616d00004851381a0bc027f6a1bbe40f9027;85;"idfc - Acoustic Remake; Slowed";['DJ Espinos'];3302
https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW;https://i.scdn.co/image/ab67616d00004851e42b5fea4ac4c3d6328b622b;86;HIGHEST IN THE ROOM;['Travis Scott'];3297
https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw;https://i.scdn.co/image/ab67616d00004851dfc2f59568272de50a257f2f;87;OUT WEST (feat. Young Thug);['JACKBOYS', 'Travis Scott'];3282
https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO;https://i.scdn.co/image/ab67616d00004851cf9f1a140f453983a6e3a229;88;Whoopty;['CJ'];3275
https://open.spotify.com/track/5ihud1HlQGEy2JaZgFCsFE;https://i.scdn.co/image/ab67616d0000485148f0c95b3991f68e13067fff;89;Allah Ala The Allil;['Omar Naghmet Wattar'];3274
https://open.spotify.com/track/0Aqi7ArnBrGblW5T6p2jmD;https://i.scdn.co/image/ab67616d000048514dbf782532ca5d09012dc2d5;90;Falling;['Trevor Daniel'];3268
https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I;https://i.scdn.co/image/ab67616d00004851600adbc750285ea1a8da249f;91;The Box;['Roddy Ricch'];3238
https://open.spotify.com/track/6zKRAoVTjxGaXYxUdSTUHB;https://i.scdn.co/image/ab67616d000048516122ab5d1b90f9726e006d29;92;طرشوله;['Queen G'];3223
